ingredient_name,rank,time_stamp,product_title,origial_price,price,unit,measure,unit_price,gram_price,discount_rate,badage_rocket,review_count,url,image
청홍피망,8,2024-07-29 16:20:15,"국내산 싱싱한 청피망, 청피망(상) 2kg, 1박스",8900,8800,100,g,440,4.4,1%,,839,https://www.coupang.com/vp/products/4900256723?itemId=6524166620&vendorItemId=3192292376,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9119/8576c093b8f6399c7e5c754bb2c7da56638a13f72a32a37e52866216485f.jpg
청홍피망,9,2024-07-29 16:20:15,"청피망, 2개입, 1개",2480,1990,1,개,995,,19%,로켓배송,20274,https://www.coupang.com/vp/products/4778058370?itemId=6106220611&vendorItemId=73402571297,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4324266110830-b849e7dc-91bc-476b-a805-218af5df764a.jpg
청홍피망,10,2024-07-29 16:20:15,"<해돋이농산> 국내산 못난이피망 초록피망 청피망 1kg 3kg 5kg 10kg, 1개",60000,13500,100,g,270,2.7,77%,,156,https://www.coupang.com/vp/products/7458108311?itemId=19433206562&vendorItemId=83684706597,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1449/da0e64c2a143d0bcdc055c7db5466ab1f84db4286fc335e1d1f39d2f3f1e.png
카레가루,1,2024-07-29 16:20:16,"오뚜기 카레 약간매운맛, 1kg, 1개",7070,6900,100,g,690,6.9,2%,로켓배송,25988,https://www.coupang.com/vp/products/2664561?itemId=18728028084&vendorItemId=3000290070,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1830815555188441-d0d981e2-4138-4981-9d77-525ca4198148.jpg
카레가루,2,2024-07-29 16:20:16,"오뚜기 백세 카레 약간매운맛, 1kg, 1개",15950,9240,100,g,924,9.24,42%,로켓배송,22916,https://www.coupang.com/vp/products/7234500362?itemId=109268&vendorItemId=3000256844,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1749199315118222-c288a65a-084a-443f-826b-d81c226392b9.jpg
카레가루,3,2024-07-29 16:20:16,"오뚜기 카레 순한맛, 1kg, 1개",6990,6650,100,g,665,6.65,4%,로켓배송,18514,https://www.coupang.com/vp/products/4005453?itemId=19583107&vendorItemId=3000290067,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2549797921948390-0570162b-efc8-4d8b-91aa-fb4f2a93a18b.jpg
카레가루,4,2024-07-29 16:20:16,"오뚜기 분말 카레 매운맛, 1kg, 1개",6920,6710,100,g,671,6.71,3%,로켓배송,15253,https://www.coupang.com/vp/products/1824353167?itemId=3104459100&vendorItemId=71092233175,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3840130657126457-1e75010f-0572-464d-b529-24c61e36bec4.jpg
카레가루,5,2024-07-29 16:20:16,"오뚜기 백세 카레 약간매운맛, 100g, 2개",5280,5100,100,g,2550,25.5,3%,로켓배송,22916,https://www.coupang.com/vp/products/7234500362?itemId=4086158&vendorItemId=85072687563,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1576519063912178-75933129-d63e-4e9c-8714-f61f9997d580.jpg
카레가루,6,2024-07-29 16:20:16,"오뚜기 백세 카레 약간매운맛, 6개, 100g",12840,12300,100,g,2050,20.5,4%,로켓배송,910,https://www.coupang.com/vp/products/8106692934?itemId=408896144&vendorItemId=84723558496,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/7817515570731815-50354c93-47d2-4a03-bfc6-0fb6828be054.jpg
카레가루,7,2024-07-29 16:20:16,"오뚜기 카레 과립형 순한맛, 1kg, 4개",31120,22100,100,g,553,5.53,28%,로켓배송,18514,https://www.coupang.com/vp/products/4005453?itemId=3019703266&vendorItemId=85350381922,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8ca35f2b-ef15-469f-9b83-0ac6a29efc038329495895234442895.png
카레가루,8,2024-07-29 16:20:16,"오뚜기 카레 순한맛, 1kg, 1개",7780,6650,100,g,665,6.65,14%,로켓배송,3806,https://www.coupang.com/vp/products/7038367737?itemId=17397486588&vendorItemId=84566944783,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2549797921948390-0570162b-efc8-4d8b-91aa-fb4f2a93a18b.jpg
카레가루,9,2024-07-29 16:20:16,"오뚜기 백세 카레 약간매운맛, 100g, 3개",7920,6900,100,g,2300,23.0,12%,로켓배송,1282,https://www.coupang.com/vp/products/7038367734?itemId=19573807482&vendorItemId=86681536375,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8d0fc12e-29b1-4e02-9725-70afdd2d0d347411391943809882101.png
카레가루,10,2024-07-29 16:20:16,"오뚜기 백세 카레 약간매운맛, 1kg, 1개",,9240,100,g,924,9.24,,로켓배송,131,https://www.coupang.com/vp/products/7912979282?itemId=21718134256&vendorItemId=88767402998,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1749199315118222-c288a65a-084a-443f-826b-d81c226392b9.jpg
커피,1,2024-07-29 16:20:18,"맥심 카누 마일드 로스트 아메리카노, 900mg, 90개입, 1개",,19490,10,g,2406,240.6,,로켓배송,121115,https://www.coupang.com/vp/products/1083499625?itemId=514871878&vendorItemId=4326010075,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4590408035724055-7a064a2a-501a-45b6-8dc5-0daa65f64cbf.jpg
커피,2,2024-07-29 16:20:18,"G7 블랙커피, 2g, 100개입, 1개",18800,13000,10,g,650,65.0,30%,로켓배송,177229,https://www.coupang.com/vp/products/6427547160?itemId=19433822316&vendorItemId=3007019731,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1248660077815525-0bdcd13a-0217-41de-ad69-781bec20c484.jpg
커피,3,2024-07-29 16:20:18,"아카페라 심플리 아메리카노 커피, 400ml, 20개",22900,20900,100,ml,261,2.61,8%,로켓배송,44913,https://www.coupang.com/vp/products/1881067803?itemId=3196535492&vendorItemId=71183937349,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/0726_beverages_69k_downsize_by2_m3k_b10/e564/1dfd992e71e65c58fc302a97ee9053fb1e26c041317e6c5fd580bcb1a041.jpg
커피,4,2024-07-29 16:20:18,"칸타타 콘트라베이스 콜드브루 블랙, 500ml, 24개",,16000,,,,,,,52930,https://www.coupang.com/vp/products/130924213?itemId=847502340&vendorItemId=86410285476,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6c49/bda9337bdfb70b56c5d816b0d72f231eab0c1493c90f401003eb179572d4.jpg
커피,5,2024-07-29 16:20:18,"투썸플레이스 에이리스트 스틱커피 다크 블렌드, 1.1g, 150개입, 1개",29900,19600,10,g,1188,118.8,34%,로켓배송,11498,https://www.coupang.com/vp/products/45491664?itemId=161014778&vendorItemId=3379367457,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2953089081021451-e8fd99e5-bcfb-45f1-bce6-9beb6695370b.jpg
커피,6,2024-07-29 16:20:18,"쟈뎅 까페리얼 아메리카노 블랙 무라벨, 400ml, 20개",21290,18900,100,ml,236,2.36,11%,로켓배송,7699,https://www.coupang.com/vp/products/7460760997?itemId=10171729746&vendorItemId=77454334383,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5740555400640071-4f40d07e-4541-455d-97b0-add3e6ca3482.jpg
커피,7,2024-07-29 16:20:18,"레쓰비 마일드 커피, 175ml, 90개",,33750,100,ml,214,2.14,,로켓배송,116188,https://www.coupang.com/vp/products/8174086095?itemId=20011764845&vendorItemId=87108657041,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/0726_beverages_69k_downsize_by2_m3k_b8/af7d/d6b2e7736c6ffd8cae00f3012285014eb0e4d7c90815c3a7e3b83fbf200f.jpg
커피,8,2024-07-29 16:20:18,"카누 콜롬비아 블렌드 마일드 로스트 아메리카노 0.9g 원두커피믹스, 900mg, 260개입, 1개",,41900,10,g,1791,179.1,,,121115,https://www.coupang.com/vp/products/1083499625?itemId=20917026188&vendorItemId=85713347066,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ba8b/232e1ee8931f1c1ea17f1c89c0531583090c16a58881b61abb5a5f18f599.jpg
커피,9,2024-07-29 16:20:18,"이디야커피 트리플 아메리카노, 500ml, 24개",40900,26990,100,ml,225,2.25,34%,로켓배송,5,https://www.coupang.com/vp/products/7973206269?itemId=22090535979&vendorItemId=89137536317,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/269516850168702-7a28984c-b886-4755-9bff-0f3a4f496d10.jpg
커피,10,2024-07-29 16:20:18,"탐사 마일드 블랙 아메리카노, 2.1L, 1개",,3480,100,ml,166,1.66,,로켓배송,4,https://www.coupang.com/vp/products/8134876325?itemId=23106650798&vendorItemId=90139941430,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1257129184631920-bfccc12a-9959-4e0e-902b-df09cc14534c.jpg
케찹,1,2024-07-29 16:20:19,"오뚜기 토마토케찹800g 케찹, 800g, 1개",4680,4040,100,g,505,5.05,13%,로켓배송,149822,https://www.coupang.com/vp/products/35267?itemId=95698&vendorItemId=3000044029,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8414470135167122-3e06a551-b10f-4e5f-bce9-3fffef9c8918.jpg
케찹,2,2024-07-29 16:20:19,"하인즈 토마토 케찹, 570g, 1개",3780,3660,100,g,642,6.42,3%,로켓배송,115895,https://www.coupang.com/vp/products/6714158527?itemId=2614506235&vendorItemId=70605571734,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2027267549365386-7c669173-0bbf-45e0-81da-d63895163b9a.jpg
케찹,3,2024-07-29 16:20:19,"하인즈 토마토 케찹, 570g, 2개",,6630,100,g,582,5.82,,로켓배송,115895,https://www.coupang.com/vp/products/6714158527?itemId=15013562006&vendorItemId=84994382764,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/105270710500430-d26bc514-9396-4516-bce2-6631995c22cc.jpg
케찹,4,2024-07-29 16:20:19,"오뚜기 토마토 케챂, 500g, 1개",2850,2770,100,g,554,5.54,2%,로켓배송,149822,https://www.coupang.com/vp/products/35267?itemId=95697&vendorItemId=3000044028,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2894602670427671-7c379e4b-b252-43c3-8151-f77bae1677c3.jpg
케찹,5,2024-07-29 16:20:19,"오뚜기 오리지널 식당용 케첩 스파우트팩, 3.3kg, 1개",,7290,100,g,221,2.21,,로켓배송,6661,https://www.coupang.com/vp/products/6572877795?itemId=20279414658&vendorItemId=3000044037,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2016/12/28/3000044037/53b34b22-b8c0-4c57-852b-976de351b7bf.jpg
케찹,6,2024-07-29 16:20:19,"오뚜기 토마토케찹800g 케찹, 800g, 1개",4130,4040,100,g,505,5.05,2%,로켓배송,11134,https://www.coupang.com/vp/products/7038375627?itemId=17397521070&vendorItemId=84566979122,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8414470135167122-3e06a551-b10f-4e5f-bce9-3fffef9c8918.jpg
케찹,7,2024-07-29 16:20:19,"대상 청정원 진한 토마토케찹, 930g, 1개",,3670,100,g,395,3.95,,로켓배송,39651,https://www.coupang.com/vp/products/7144270040?itemId=15784925305&vendorItemId=82997872748,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/09/01/17/1/8af43484-b6e2-4864-9576-42da71210c1e.jpg
케찹,8,2024-07-29 16:20:19,"오뚜기 식당용 케챂 스파우트팩, 3.3kg, 4개",,25140,100,g,190,1.9,,로켓배송,6661,https://www.coupang.com/vp/products/6572877795?itemId=317168944&vendorItemId=70754922523,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/05/25/14/8/979826c6-9cba-447b-bd8b-a03100b48c66.jpg
케찹,9,2024-07-29 16:20:19,"오뚜기 토마토 케챂, 500g, 1개",2850,2770,100,g,554,5.54,2%,로켓배송,1675,https://www.coupang.com/vp/products/7851779690?itemId=21403183152&vendorItemId=88459779140,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2894602670427671-7c379e4b-b252-43c3-8151-f77bae1677c3.jpg
케찹,10,2024-07-29 16:20:19,"하인즈 리듀스드 토마토 케첩, 369g, 1개",4680,3980,100,g,1079,10.79,14%,로켓배송,28141,https://www.coupang.com/vp/products/2480478?itemId=3219879523&vendorItemId=71207155672,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/29283134724232-69207e6c-021a-43ee-a0c8-30e252deafa3.jpg
케첩,1,2024-07-29 16:20:20,"오뚜기 토마토케찹800g 케찹, 800g, 1개",4680,4040,100,g,505,5.05,13%,로켓배송,149822,https://www.coupang.com/vp/products/35267?itemId=95698&vendorItemId=3000044029,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8414470135167122-3e06a551-b10f-4e5f-bce9-3fffef9c8918.jpg
케첩,2,2024-07-29 16:20:20,"오뚜기 토마토 케챂, 500g, 1개",2850,2770,100,g,554,5.54,2%,로켓배송,149822,https://www.coupang.com/vp/products/35267?itemId=95697&vendorItemId=3000044028,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2894602670427671-7c379e4b-b252-43c3-8151-f77bae1677c3.jpg
케첩,3,2024-07-29 16:20:20,"하인즈 토마토 케찹, 570g, 1개",3780,3660,100,g,642,6.42,3%,로켓배송,115895,https://www.coupang.com/vp/products/6714158527?itemId=2614506235&vendorItemId=70605571734,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2027267549365386-7c669173-0bbf-45e0-81da-d63895163b9a.jpg
케첩,4,2024-07-29 16:20:20,"하인즈 토마토 케찹, 570g, 2개",,6630,100,g,582,5.82,,로켓배송,115895,https://www.coupang.com/vp/products/6714158527?itemId=15013562006&vendorItemId=84994382764,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/105270710500430-d26bc514-9396-4516-bce2-6631995c22cc.jpg
케첩,5,2024-07-29 16:20:20,"오뚜기 오리지널 식당용 케첩 스파우트팩, 3.3kg, 1개",,7290,100,g,221,2.21,,로켓배송,6661,https://www.coupang.com/vp/products/6572877795?itemId=20279414658&vendorItemId=3000044037,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2016/12/28/3000044037/53b34b22-b8c0-4c57-852b-976de351b7bf.jpg
케첩,6,2024-07-29 16:20:20,"오뚜기 식당용 케챂 스파우트팩, 3.3kg, 4개",,25140,100,g,190,1.9,,로켓배송,6661,https://www.coupang.com/vp/products/6572877795?itemId=317168944&vendorItemId=70754922523,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/05/25/14/8/979826c6-9cba-447b-bd8b-a03100b48c66.jpg
케첩,7,2024-07-29 16:20:20,"대상 청정원 진한 토마토케찹, 930g, 1개",,3670,100,g,395,3.95,,로켓배송,39651,https://www.coupang.com/vp/products/7144270040?itemId=15784925305&vendorItemId=82997872748,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/09/01/17/1/8af43484-b6e2-4864-9576-42da71210c1e.jpg
케첩,8,2024-07-29 16:20:20,"하인즈 리듀스드 토마토 케첩, 369g, 1개",4680,3980,100,g,1079,10.79,14%,로켓배송,28141,https://www.coupang.com/vp/products/2480478?itemId=3219879523&vendorItemId=71207155672,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/29283134724232-69207e6c-021a-43ee-a0c8-30e252deafa3.jpg
케첩,9,2024-07-29 16:20:20,"오뚜기 토마토케찹800g 케찹, 800g, 1개",4130,4040,100,g,505,5.05,2%,로켓배송,11134,https://www.coupang.com/vp/products/7038375627?itemId=17397521070&vendorItemId=84566979122,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8414470135167122-3e06a551-b10f-4e5f-bce9-3fffef9c8918.jpg
케첩,10,2024-07-29 16:20:20,"오뚜기 토마토 케챂, 500g, 2개",5080,4900,100,g,490,4.9,3%,로켓배송,149822,https://www.coupang.com/vp/products/35267?itemId=1053882&vendorItemId=3000993443,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2892186295340379-f322cf5b-d197-4b39-8e00-5692e5ab8b84.jpg
콩가루,1,2024-07-29 16:20:21,"복만네 콩국수용 콩가루, 850g, 2개",,14470,100,g,851,8.51,,,5321,https://www.coupang.com/vp/products/135698?itemId=1124429&vendorItemId=84296937644,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/4e4e/ae9bc50496de7ba55a30b371ea7eb8713062d57b4b6556b64346ba7030c0.jpg
콩가루,2,2024-07-29 16:20:21,"새한 콩고물, 1개, 1kg",7360,7000,100,g,700,7.0,4%,로켓배송,2772,https://www.coupang.com/vp/products/8165472835?itemId=2824660684&vendorItemId=70814125874,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/469442379087357-8c513202-b9c1-424b-98ae-36864b1ff0da.jpg
콩가루,3,2024-07-29 16:20:21,"성진 인절미 콩가루, 2kg, 1개",,12340,100,g,617,6.17,,로켓배송,1813,https://www.coupang.com/vp/products/1356341622?itemId=2386209165&vendorItemId=70381672393,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/419201101064782-229a56b9-294a-4b82-b8f4-c97af656b338.jpg
콩가루,4,2024-07-29 16:20:21,"뚜레반 콩가루(실온 콩국수용 850gBOX), 850g, 10개",,46090,100,g,542,5.42,,,5484,https://www.coupang.com/vp/products/191954?itemId=14108438243&vendorItemId=85518750247,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f189/0c903f5671ed7f6a85f7c668cadcc89d850ecf0f9806c550853498746107.jpg
콩가루,5,2024-07-29 16:20:21,"성진 인절미 콩가루, 2kg, 3개",,31020,100,g,517,5.17,,로켓배송,1813,https://www.coupang.com/vp/products/1356341622?itemId=18741315469&vendorItemId=85873586997,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/b434fd31-8809-4b1f-a98c-0d1f91aa75263521079760163042612.png
콩가루,6,2024-07-29 16:20:21,"청오 국산 유기농 볶음 콩가루, 1개, 200g",,5940,100,g,2970,29.7,,로켓배송,1537,https://www.coupang.com/vp/products/875896?itemId=3524456&vendorItemId=3004146124,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2018/03/21/3004146124/c374a2a5-4db0-4ad6-83e8-b54ab54f9e66.jpg
콩가루,7,2024-07-29 16:20:21,"배대감 볶음콩가루, 1개, 500g",,10500,100,g,2100,21.0,,로켓배송,3031,https://www.coupang.com/vp/products/45646?itemId=114312&vendorItemId=3000085699,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/490717426135793-8f8925b0-069f-473e-b685-d838208c0212.jpg
콩가루,8,2024-07-29 16:20:21,"곰곰 인절미콩가루, 2kg, 1개",14000,11350,100,g,568,5.68,18%,로켓배송,120,https://www.coupang.com/vp/products/7623217820?itemId=20215738118&vendorItemId=87305558079,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/541379096540551-496c7de3-02d8-49f6-b87f-c721ffdbb52e.jpg
콩가루,9,2024-07-29 16:20:21,"성진 인절미 콩가루, 2kg, 2개",,22680,100,g,567,5.67,,로켓배송,1813,https://www.coupang.com/vp/products/1356341622?itemId=18741315507&vendorItemId=85873587024,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/e010dfd1-9f22-446d-8dc5-a1e0e13187a95175151239590969459.png
콩가루,10,2024-07-29 16:20:21,"뚜레반 콩국수용 콩가루, 850g, 2개",,11600,100,g,682,6.82,,,5484,https://www.coupang.com/vp/products/191954?itemId=19444191021&vendorItemId=90554238099,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1b01/64a5c8e3ceb1b22e1cf391bbd72e9e65b97a64dc5ae4c85e89343c6a39d1.jpg
콩나물,1,2024-07-29 16:20:22,"곰곰 아삭한 콩나물, 500g, 1봉",,1000,100,g,200,2.0,,로켓배송,362545,https://www.coupang.com/vp/products/1275124832?itemId=2281054168&vendorItemId=70278175584,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1809713093676576-d15c0f8c-6d2c-4192-8859-c1418529c379.jpg
콩나물,2,2024-07-29 16:20:22,"풀무원 특등급 국산콩 무농약 콩나물, 340g, 1개",2700,2330,100,g,685,6.85,13%,로켓배송,134223,https://www.coupang.com/vp/products/5842439886?itemId=10143607855&vendorItemId=77426329061,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3281323162728425-f293df94-7840-4c6b-bccd-ebe56e38a053.jpg
콩나물,3,2024-07-29 16:20:22,"곰곰 무농약인증 국산 콩나물, 300g, 1개",1700,1610,100,g,537,5.37,5%,로켓배송,111413,https://www.coupang.com/vp/products/4738497301?itemId=14305919745&vendorItemId=81550710697,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4529658767034005-57335895-66ad-49e5-846d-b254e804f525.jpg
콩나물,4,2024-07-29 16:20:22,"곰곰 아삭한 콩나물, 500g, 2봉",,1940,100,g,194,1.94,,로켓배송,362545,https://www.coupang.com/vp/products/1275124832?itemId=19223671273&vendorItemId=86340357259,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1196108953929902-0e819edf-5147-4a09-a42d-c8ce1b5c80ab.jpg
콩나물,5,2024-07-29 16:20:22,"풀무원 무농약 특등급 국산콩 콩나물, 200g, 1개",1990,1950,100,g,975,9.75,2%,로켓배송,134223,https://www.coupang.com/vp/products/5842439886?itemId=19871634974&vendorItemId=86972343432,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/uuifahg8/51e7bdf88d9d4a0cb94bb6b8dd00ae03.jpg
콩나물,6,2024-07-29 16:20:22,"무농약 인증 맑은물에 참좋은 국산콩나물, 500g, 1개",,2600,100,g,520,5.2,,로켓배송,70271,https://www.coupang.com/vp/products/200555894?itemId=583197309&vendorItemId=4527279889,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5722023923757277-278b4c96-f351-481f-95d5-bb83e29343c5.jpg
콩나물,7,2024-07-29 16:20:22,"청정원 특등급 국산콩 무농약 콩나물, 340g, 1개",1990,1890,100,g,556,5.56,5%,로켓배송,1345,https://www.coupang.com/vp/products/7709495388?itemId=20662254814&vendorItemId=87734949577,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1944118117893624-8f30a0f6-a585-425a-9488-c0b86c86e4c0.jpg
콩나물,8,2024-07-29 16:20:22,"곰곰 곱슬이 콩나물, 3.5kg, 1박스",,5340,100,g,153,1.53,,로켓배송,356,https://www.coupang.com/vp/products/7830117307?itemId=21294046763&vendorItemId=88353885155,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1813407893794614-4a4bd78d-7c36-498f-97fc-38bea36188c4.jpg
콩나물,9,2024-07-29 16:20:22,"풀무원 특등급 국산콩 무농약 콩나물, 340g, 2개",5400,4520,100,g,665,6.65,16%,로켓배송,134223,https://www.coupang.com/vp/products/5842439886?itemId=19225414140&vendorItemId=86342062613,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/647233477147152-2fda2238-b566-482f-8b38-908a8ceb62f5.jpg
콩나물,10,2024-07-29 16:20:22,"풀무원 GAP 인증 3번 씻어나온 안심 콩나물, 1개, 480g",,2050,100,g,427,4.27,,로켓배송,12803,https://www.coupang.com/vp/products/6539055042?itemId=14551337525&vendorItemId=81793686827,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2948235464809804-7b53a06c-b614-4ada-83d5-82f272498dda.jpg
키위,1,2024-07-29 16:20:23,"제스프리 썬골드키위, 1kg, 1개",12400,8720,100,g,872,8.72,29%,로켓배송,30118,https://www.coupang.com/vp/products/6495143697?itemId=14276734063&vendorItemId=81521753092,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/04/29/14/5/19afefc2-c5ff-4f00-824c-966a217b3549.jpg
키위,2,2024-07-29 16:20:23,"제스프리 썬골드 키위, 3kg, 1박스",34200,22160,100,g,739,7.39,35%,로켓배송,33696,https://www.coupang.com/vp/products/212167178?itemId=22584556159&vendorItemId=89626303894,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/ilraxnmj/be165f6255c949dea15301b8400cc4b0.jpg
키위,3,2024-07-29 16:20:23,"제스프리 썬골드키위 점보, 3kg, 1개",42000,26700,100,g,890,8.9,36%,로켓배송,71410,https://www.coupang.com/vp/products/1721241140?itemId=8560904921&vendorItemId=75848271504,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/326068085058341-a69d2aad-9015-4ac6-b101-5c7628366c08.jpg
키위,4,2024-07-29 16:20:23,"제스프리 그린키위, 2kg, 1팩",18900,15570,100,g,779,7.79,17%,로켓배송,12167,https://www.coupang.com/vp/products/222967686?itemId=699772443&vendorItemId=4786306081,https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/98521850309633-bcb44bff-0f98-4f7d-a22d-1598b29c28cf.jpg
키위,5,2024-07-29 16:20:23,"제스프리 그린 키위, 1kg, 1팩",10900,7780,100,g,778,7.78,28%,로켓배송,7128,https://www.coupang.com/vp/products/6546009305?itemId=14593946067&vendorItemId=81835848636,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2022/05/27/14/8/f0cd4fbe-6350-4a56-b450-5da15a75abc6.jpg
키위,6,2024-07-29 16:20:23,"제스프리 썬골드키위 점보, 1.5kg, 1개",21000,14050,100,g,937,9.37,33%,로켓배송,71410,https://www.coupang.com/vp/products/1721241140?itemId=2929608039&vendorItemId=70918246939,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2715850036292256-f58fe212-bc2e-4478-9885-121b727af37b.jpg
키위,7,2024-07-29 16:20:23,"제스프리 썬골드키위, 1kg(8~10입), 1팩",12400,8720,100,g,872,8.72,29%,로켓배송,33696,https://www.coupang.com/vp/products/212167178?itemId=639172683&vendorItemId=4667676914,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4635473451137970-e14d0f53-bb85-4799-bb76-45390dcf8d3c.jpg
키위,8,2024-07-29 16:20:23,"제스프리 그린키위, 3kg, 1개",26900,22180,100,g,739,7.39,17%,로켓배송,14,https://www.coupang.com/vp/products/8120808362?itemId=23034781336&vendorItemId=90068532891,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/583539943539525-e3d22ce6-6145-4d95-804a-25d2df17bd89.jpg
키위,9,2024-07-29 16:20:23,"제스프리 썬골드 키위, 3.5kg, 1박스",39900,25850,100,g,739,7.39,35%,로켓배송,33696,https://www.coupang.com/vp/products/212167178?itemId=22584556156&vendorItemId=89626303887,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/c4desxnb/802c2e7c6f49429e84f0e97357c46fdc.jpg
